ATT&CK Technique ID,ATT&CK Technique Name,ATT&CK Technique Description,STIX ID,URL,Created,Last Modified,Domain,Version,Detection,Platforms,Data Source,Citations,Type
T1614.001,System Location Discovery: System Language Discovery,"Adversaries may attempt to gather information about the system language of a victim in order to infer the geographical location of that host. This information may be used to shape follow-on behaviors, including whether the adversary infects the target and",attack-pattern--c1b68a96-3c48-49ea-a6c0-9b27359f9c19,https://attack.mitre.org/techniques/T1614/001,18 August 2021,15 October 2021,enterprise-attack,1.0,"System and network discovery techniques normally occur throughout an operation as an adversary learns the environment. Data and events should not be viewed in isolation, but as part of a chain of behavior that could lead to other activities based on the i","Linux,Windows,macOS","Command: Command Execution, Process: OS API Execution, Process: Process Creation, Windows Registry: Windows Registry Key Access","(Citation: McAfee Maze March 2020),(Citation: BleepingComputer Molerats Dec 2020),(Citation: trendmicro xcsset xcode project 2020),(Citation: Microsoft NICKEL December 2021),(Citation: SecureList SynAck Doppelgänging May 2018),(Citation: Kaspersky Ferocio",Enterprise
T1615,Group Policy Discovery,"Adversaries may gather information on Group Policy settings to identify paths for privilege escalation, security measures applied within a domain, and to discover patterns in domain objects that can be manipulated or used to blend in the environment. Grou",attack-pattern--1b20efbf-8063-4fc3-a07d-b575318a301b,https://attack.mitre.org/techniques/T1615,06 August 2021,06 January 2023,enterprise-attack,1.1,"System and network discovery techniques normally occur throughout an operation as an adversary learns the environment. Data and events should not be viewed in isolation, but as part of a chain of behavior that could lead to other activities based on the i",Windows,"Active Directory: Active Directory Object Access, Command: Command Execution, Network Traffic: Network Traffic Content, Process: Process Creation, Script: Script Execution","(Citation: ESET ComRAT May 2020),(Citation: Emissary Trojan Feb 2016),(Citation: GitHub Bloodhound),(Citation: Github PowerShell Empire),",Enterprise
T1616,Call Control,"Adversaries may make, forward, or block phone calls without user authorization. This could be used for adversary goals such as audio surveillance, blocking or forwarding calls from the device owner, or C2 communication.  Several permissions may be used to",attack-pattern--351ddf79-2d3a-41b4-9bef-82ea5d3ccd69,https://attack.mitre.org/techniques/T1616,20 September 2021,10 August 2023,mobile-attack,1.2,"Users can view their default phone app in device settings. Users can review available call logs for irregularities, such as missing or unrecognized calls.",Android,Post-Adversary Device Access,"(Citation: kaspersky_fakecalls_0422),(Citation: Bleeipng Computer Escobar),(Citation: cloudmark_tanglebot_0921),(Citation: Cofense Anubis),(Citation: Lookout-Monokle),(Citation: cyble_drinik_1022),(Citation: Lookout Uyghur Campaign),(Citation: SecureList ",Mobile
T1617,Hooking,Adversaries may utilize hooking to hide the presence of artifacts associated with their behaviors to evade detection. Hooking can be used to modify return values or data structures of system APIs and function calls. This process typically involves using 3,attack-pattern--ccde43e4-78f9-4f32-b401-c081e7db71ea,https://attack.mitre.org/techniques/T1617,24 September 2021,24 October 2022,mobile-attack,1.0,"Hooking can be difficult to detect, and therefore enterprises may be better served focusing on detection at other stages of adversarial behavior.",Android,Post-Adversary Device Access,"(Citation: Lookout-Monokle),",Mobile
T1619,Cloud Storage Object Discovery,"Adversaries may enumerate objects in cloud storage infrastructure. Adversaries may use this information during automated discovery to shape follow-on behaviors, including requesting all or specific objects from cloud storage.  Similar to [File and Directo",attack-pattern--8565825b-21c8-4518-b75e-cbc4c717a156,https://attack.mitre.org/techniques/T1619,01 October 2021,11 April 2022,enterprise-attack,1.0,"System and network discovery techniques normally occur throughout an operation as an adversary learns the environment. Data and events should not be viewed in isolation, but as part of a chain of behavior that could lead to other activities, such as Colle",IaaS,"Cloud Storage: Cloud Storage Access, Cloud Storage: Cloud Storage Enumeration","(Citation: Peirates GitHub),(Citation: GitHub Pacu),",Enterprise
T1620,Reflective Code Loading,"Adversaries may reflectively load code into a process in order to conceal the execution of malicious payloads. Reflective loading involves allocating then executing payloads directly within the memory of the process, vice creating a thread or process back",attack-pattern--4933e63b-9b77-476e-ab29-761bc5b7d15a,https://attack.mitre.org/techniques/T1620,05 October 2021,29 September 2023,enterprise-attack,1.1,"Monitor for code artifacts associated with reflectively loading code, such as the abuse of .NET functions such as <code>Assembly.Load()</code> and [Native API](https://attack.mitre.org/techniques/T1106) functions such as <code>CreateThread()</code>, <code","Linux,Windows,macOS","Module: Module Load, Process: OS API Execution, Script: Script Execution","(Citation: PowerSploit Documentation),(Citation: Qualys LolZarus),(Citation: Lazarus APT January 2022),(Citation: Joint Cybersecurity Advisory AA23-129A Snake Malware May 2023),(Citation: Symantec FIN8 Jul 2023),(Citation: McAfee Cuba April 2021),(Citatio",Enterprise
T1621,Multi-Factor Authentication Request Generation,Adversaries may attempt to bypass multi-factor authentication (MFA) mechanisms and gain access to accounts by generating MFA requests sent to users.  Adversaries in possession of credentials to [Valid Accounts](https://attack.mitre.org/techniques/T1078) m,attack-pattern--954a1639-f2d6-407d-aef3-4917622ca493,https://attack.mitre.org/techniques/T1621,01 April 2022,04 April 2023,enterprise-attack,1.0,"Monitor user account logs as well as 2FA/MFA application logs for suspicious events: unusual login attempt source location, mismatch in location of login attempt and smart device receiving 2FA/MFA request prompts, and high volume of repeated login attempt","Azure AD,Google Workspace,IaaS,Linux,Office 365,SaaS,Windows,macOS","Application Log: Application Log Content, Logon Session: Logon Session Creation, Logon Session: Logon Session Metadata, User Account: User Account Authentication","(Citation: CrowdStrike Scattered Spider BYOVD January 2023),(Citation: MSTIC DEV-0537 Mar 2022),(Citation: Suspected Russian Activity Targeting Government and Business Entities Around the Globe),(Citation: Crowdstrike TELCO BPO Campaign December 2022),(Ci",Enterprise
T1622,Debugger Evasion,Adversaries may employ various means to detect and avoid debuggers. Debuggers are typically used by defenders to trace and/or analyze the execution of potential malware payloads.(Citation: ProcessHacker Github)  Debugger evasion may include changing behav,attack-pattern--e4dc8c01-417f-458d-9ee0-bb0617c1b391,https://attack.mitre.org/techniques/T1622,01 April 2022,16 April 2022,enterprise-attack,1.0,"Debugger related system checks will likely occur in the first steps of an operation but may also occur throughout as an adversary learns the environment. Data and events should not be viewed in isolation, but as part of a chain of behavior that could lead","Linux,Windows,macOS","Application Log: Application Log Content, Command: Command Execution, Process: OS API Execution, Process: Process Creation","(Citation: Malwarebytes RokRAT VBA January 2021),(Citation: wardle evilquest partii),(Citation: SentinelLabs Metador Technical Appendix Sept 2022),(Citation: Malwarebytes Saint Bot April 2021),(Citation: Check Point Black Basta October 2022),(Citation: Te",Enterprise
T1623,Command and Scripting Interpreter,"Adversaries may abuse command and script interpreters to execute commands, scripts, or binaries. These interfaces and languages provide ways of interacting with computer systems and are a common feature across many different platforms. Most systems come w",attack-pattern--29f1f56c-7b7a-4c14-9e39-59577ea2743c,https://attack.mitre.org/techniques/T1623,30 March 2022,07 August 2023,mobile-attack,1.2,"Command-line activities can potentially be detected through Mobile Threat Defense integrations with lower-level OS APIs. This could grant the MTD agents access to running processes and their parameters, potentially detecting unwanted or malicious shells.
","Android,iOS",Post-Adversary Device Access,"(Citation: trendmicro_tianyspy_0122),",Mobile
T1623.001,Unix Shell,"Adversaries may abuse Unix shell commands and scripts for execution. Unix shells are the underlying command prompts on Android and iOS devices. Unix shells can control every aspect of a system, with certain commands requiring elevated privileges that are ",attack-pattern--693cdbff-ea73-49c6-ac3f-91e7285c31d1,https://attack.mitre.org/techniques/T1623/001,30 March 2022,07 August 2023,mobile-attack,1.2,"Command-line activities can potentially be detected through Mobile Threat Defense integrations with lower-level OS APIs. This could grant the MTD agents access to running processes and their parameters, potentially detecting unwanted or malicious shells.
","Android,iOS",Post-Adversary Device Access,"(Citation: Palo Alto HenBox),(Citation: CYBERWARCON CHEMISTGAMES),(Citation: lookout_abstractemu_1021),(Citation: Zscaler TikTok Spyware),(Citation: lookout_hornbill_sunbird_0221),(Citation: Lookout Uyghur Campaign),(Citation: SecureList BusyGasper),",Mobile
T1624,Event Triggered Execution,"Adversaries may establish persistence using system mechanisms that trigger execution based on specific events. Mobile operating systems have means to subscribe to events such as receiving an SMS message, device boot completion, or other device activities.",attack-pattern--d446b9f0-06a9-4a8d-97ee-298cfee84f14,https://attack.mitre.org/techniques/T1624,30 March 2022,20 March 2023,mobile-attack,1.1,Application vetting services can detect which broadcast intents an application registers for and which permissions it requests. ,Android,Post-Adversary Device Access,"(Citation: lookout_bouldspy_0423),(Citation: Android Changes to System Broadcasts)",Mobile
T1624.001,Broadcast Receivers,"Adversaries may establish persistence using system mechanisms that trigger execution based on specific events. Mobile operating systems have means to subscribe to events such as receiving an SMS message, device boot completion, or other device activities.",attack-pattern--3775a580-a1d1-46c4-8147-c614a715f2e9,https://attack.mitre.org/techniques/T1624/001,30 March 2022,16 March 2023,mobile-attack,1.1,Application vetting services can detect which broadcast intents an application registers for and which permissions it requests. ,Android,Post-Adversary Device Access,"(Citation: Trend Micro Bouncing Golf 2019),(Citation: Palo Alto HenBox),(Citation: Microsoft MalLockerB),(Citation: Lookout-PegasusAndroid),(Citation: WeLiveSecurity AdDisplayAshas),(Citation: PaloAlto-SpyDealer),(Citation: WhiteOps TERRACOTTA),(Citation:",Mobile
T1625,Hijack Execution Flow,Adversaries may execute their own malicious payloads by hijacking the way operating systems run applications. Hijacking execution flow can be for the purposes of persistence since this hijacked execution may reoccur over time.   There are many ways an adv,attack-pattern--670a4d75-103b-4b14-8a9e-4652fa795edd,https://attack.mitre.org/techniques/T1625,30 March 2022,20 March 2023,mobile-attack,1.1,Mobile threat defense agents could detect unauthorized operating system modifications by using attestation.,Android,Post-Adversary Device Access,"(Citation: paloalto_yispecter_1015),(Citation: Android-VerifiedBoot)",Mobile
T1625.001,System Runtime API Hijacking,Adversaries may execute their own malicious payloads by hijacking the way an operating system runs applications. Hijacking execution flow can be for the purposes of persistence since this hijacked execution may reoccur at later points in time.    On Andro,attack-pattern--c6e17ca2-08b5-4379-9786-89bd05241831,https://attack.mitre.org/techniques/T1625/001,30 March 2022,08 September 2023,mobile-attack,1.1,Mobile threat defense agents could detect unauthorized operating system modifications by using attestation. ,Android,Post-Adversary Device Access,"(Citation: SecureList DVMap June 2017),(Citation: Google Security Zen),(Citation: FortiGuard-FlexiSpy),(Citation: Android-VerifiedBoot)",Mobile
T1626,Abuse Elevation Control Mechanism,Adversaries may circumvent mechanisms designed to control elevated privileges to gain higher-level permissions. Most modern systems contain native elevation control mechanisms that are intended to limit privileges that a user can gain on a machine. Author,attack-pattern--08ea902d-ecb5-47ed-a453-2798057bb2d3,https://attack.mitre.org/techniques/T1626,01 April 2022,15 March 2023,mobile-attack,1.1,"When an application requests administrator permission, users are presented with a popup and the option to grant or deny the request. Application vetting services can detect when an application requests administrator permission. Extra scrutiny could be app",Android,Post-Adversary Device Access,",",Mobile
T1626.001,Device Administrator Permissions,"Adversaries may abuse Android’s device administration API to obtain a higher degree of control over the device. By abusing the API, adversaries can perform several nefarious actions, such as resetting the device’s password for [Endpoint Denial of Service]",attack-pattern--9c049d7b-c92a-4733-9381-27e2bd2ccadc,https://attack.mitre.org/techniques/T1626/001,01 April 2022,20 March 2023,mobile-attack,1.1,Users are prompted for approval when an application requests device administrator permissions. Users can see which applications are registered as device administrators in the device settings. Application vetting services can check for the string `BIND_DEV,Android,Post-Adversary Device Access,"(Citation: Talos GPlayed),(Citation: TrendMicro-XLoader),(Citation: lookout_abstractemu_1021),(Citation: Proofpoint-Marcher),(Citation: lookout_hornbill_sunbird_0221),(Citation: Sophos Red Alert 2.0),(Citation: Threat Fabric Exobot),(Citation: Securelist ",Mobile
T1627,Execution Guardrails,Adversaries may use execution guardrails to constrain execution or actions based on adversary supplied and environment specific conditions that are expected to be present on the target. Guardrails ensure that a payload only executes against an intended ta,attack-pattern--498e7b81-238d-404c-aa5e-332904d63286,https://attack.mitre.org/techniques/T1627,30 March 2022,20 March 2023,mobile-attack,1.1,Detecting the use of guardrails may be difficult depending on the implementation. Users can review which applications have location and sensitive phone information permissions in the operating system’s settings menu. Application vetting services can detec,"Android,iOS",Post-Adversary Device Access,",",Mobile
T1627.001,Geofencing,"Adversaries may use a device’s geographical location to limit certain malicious behaviors. For example, malware operators may limit the distribution of a second stage payload to certain geographic regions.(Citation: Lookout eSurv)  [Geofencing](https://at",attack-pattern--e422b6fa-4739-46b9-992e-82f1b350c780,https://attack.mitre.org/techniques/T1627/001,30 March 2022,20 March 2023,mobile-attack,1.1,"Users can review which applications have location permissions in the operating system’s settings menu. On Android 10 and later, the system shows a notification to the user when an app has been accessing device location in the background. Application vetti","Android,iOS",Post-Adversary Device Access,"(Citation: Lookout eSurv),(Citation: BlackBerry Bahamut),",Mobile
T1628,Hide Artifacts,"Adversaries may attempt to hide artifacts associated with their behaviors to evade detection. Mobile operating systems have features and developer APIs to hide various artifacts, such as an application’s launcher icon. These APIs have legitimate usages, s",attack-pattern--fc53309d-ebd5-4573-9242-57024ebdad4f,https://attack.mitre.org/techniques/T1628,30 March 2022,20 March 2023,mobile-attack,1.1,The user can examine the list of all installed applications in the device settings. Application vetting services could potentially detect the usage of APIs intended for artifact hiding.,Android,Post-Adversary Device Access,",",Mobile
T1628.001,Suppress Application Icon,"A malicious application could suppress its icon from being displayed to the user in the application launcher. This hides the fact that it is installed, and can make it more difficult for the user to uninstall the application. Hiding the application's icon",attack-pattern--f05fc151-aa62-47e3-ae57-2d1b23d64bf6,https://attack.mitre.org/techniques/T1628/001,30 March 2022,20 March 2023,mobile-attack,1.1,"The user can examine the list of all installed applications, including those with a suppressed icon, in the device settings. If the user is redirected to the device settings when tapping an application’s icon, they should inspect the application to ensure",Android,Post-Adversary Device Access,"(Citation: Threat Fabric Cerberus),(Citation: CheckPoint Agent Smith),(Citation: Zscaler TikTok Spyware),(Citation: cyble_drinik_1022),(Citation: Lookout Uyghur Campaign),(Citation: Bitdefender - Triout 2018),(Citation: FortiGuard-FlexiSpy),(Citation: Che",Mobile
T1628.002,User Evasion,"Adversaries may attempt to avoid detection by hiding malicious behavior from the user. By doing this, an adversary’s modifications would most likely remain installed on the device for longer, allowing the adversary to continue to operate on that device.  ",attack-pattern--24a77e53-0751-46fc-b207-99378fb35c08,https://attack.mitre.org/techniques/T1628/002,11 April 2022,11 April 2022,mobile-attack,1.0,"Mobile security products may be able to detect some forms of user evasion. Otherwise, the act of hiding malicious activity could be difficult to detect, and therefore enterprises may be better served focusing on detection at other stages of adversarial be",Android,Post-Adversary Device Access,"(Citation: proofpoint_flubot_0421),(Citation: lookout_hornbill_sunbird_0221),(Citation: SecureList BusyGasper),",Mobile
T1629,Impair Defenses,"Adversaries may maliciously modify components of a victim environment in order to hinder or disable defensive mechanisms. This not only involves impairing preventative defenses, such as anti-virus, but also detection capabilities that defenders can use to",attack-pattern--20b0931a-8952-42ca-975f-775bad295f1a,https://attack.mitre.org/techniques/T1629,01 April 2022,20 March 2023,mobile-attack,1.1,Mobile security products integrated with Samsung Knox for Mobile Threat Defense can monitor processes to see if security tools are killed or stop running. Application vetting can detect many techniques associated with impairing device defenses.(Citation: ,Android,Post-Adversary Device Access,",",Mobile
T1629.001,Prevent Application Removal,"Adversaries may abuse the Android device administration API to prevent the user from uninstalling a target application. In earlier versions of Android, device administrator applications needed their administration capabilities explicitly deactivated by th",attack-pattern--dc01774a-d1c1-45fb-b506-0a5d1d6593d9,https://attack.mitre.org/techniques/T1629/001,01 April 2022,28 September 2023,mobile-attack,1.2,Users can view a list of device administrators and applications that have registered accessibility services in device settings. Users can typically visually see when an action happens that they did not initiate and can subsequently review installed applic,Android,Post-Adversary Device Access,"(Citation: TrendMicro-Obad),(Citation: threatfabric_sova_0921),(Citation: cyble_chameleon_0423),(Citation: Bitdefender Mandrake),(Citation: bitdefender_flubot_0524),",Mobile
T1629.002,Device Lockout,An adversary may seek to inhibit user interaction by locking the legitimate user out of the device. This is typically accomplished by requesting device administrator permissions and then locking the screen using `DevicePolicyManager.lockNow()`. Other nove,attack-pattern--acf8fd2a-dc98-43b4-8d37-64e10728e591,https://attack.mitre.org/techniques/T1629/002,01 April 2022,20 March 2023,mobile-attack,1.1,Users can view a list of device administrators in device settings and revoke permission where appropriate. Applications that request device administrator permissions should be scrutinized further for malicious behavior.,Android,Post-Adversary Device Access,"(Citation: SecurityIntelligence TrickMo),(Citation: Microsoft MalLockerB),(Citation: securelist rotexy 2018),",Mobile
T1629.003,Disable or Modify Tools,"Adversaries may disable security tools to avoid potential detection of their tools and activities. This can take the form of disabling security software, modifying SELinux configuration, or other methods to interfere with security tools scanning or report",attack-pattern--2aa78dfd-cb6f-4c70-9408-137cfd96be49,https://attack.mitre.org/techniques/T1629/003,01 April 2022,20 March 2023,mobile-attack,1.1,Users can view a list of active device administrators in the device settings.,Android,Post-Adversary Device Access,"(Citation: Google Security Zen),(Citation: Threat Fabric Cerberus),(Citation: SecureList DVMap June 2017),(Citation: cyble_chameleon_0423),(Citation: Cofense Anubis),(Citation: lookout_abstractemu_1021),(Citation: proofpoint_flubot_0421),(Citation: cyble_",Mobile
T1630,Indicator Removal on Host,"Adversaries may delete, alter, or hide generated artifacts on a device, including files, jailbreak status, or the malicious application itself. These actions may interfere with event collection, reporting, or other notifications used to detect intrusion a",attack-pattern--0d4e3bbb-7af5-4c88-a215-0c0906bc1e8d,https://attack.mitre.org/techniques/T1630,30 March 2022,20 March 2023,mobile-attack,1.1,"Mobile security products can detect which applications can request device administrator permissions. Users can view applications with administrator access through the device settings, and may also notice if user data is inexplicably missing. Users can see","Android,iOS",Post-Adversary Device Access,"(Citation: cyble_chameleon_0423),",Mobile
T1630.001,Uninstall Malicious Application,Adversaries may include functionality in malware that uninstalls the malicious application from the device. This can be achieved by:    * Abusing device owner permissions to perform silent uninstallation using device owner API calls.  * Abusing root permi,attack-pattern--0cdd66ad-26ac-4338-a764-4972a1e17ee3,https://attack.mitre.org/techniques/T1630/001,30 March 2022,20 March 2023,mobile-attack,1.1,Users can see a list of applications that can use accessibility services in the device settings. Application vetting services could look for use of the accessibility service or features that typically require root access.,Android,Post-Adversary Device Access,"(Citation: Bleeipng Computer Escobar),(Citation: threatfabric_sova_0921),(Citation: Threat Fabric Cerberus),(Citation: SecurityIntelligence TrickMo),(Citation: nccgroup_sharkbot_0322),",Mobile
T1630.002,File Deletion,"Adversaries may wipe a device or delete individual files in order to manipulate external outcomes or hide activity. An application must have administrator access to fully wipe the device, while individual files may not require special permissions to delet",attack-pattern--ab7400b7-3476-4776-9545-ef3fa373de63,https://attack.mitre.org/techniques/T1630/002,30 March 2022,20 March 2023,mobile-attack,1.1,"Mobile security products can detect which applications can request device administrator permissions. Users can view applications with administrator access through the device settings, and may also notice if user data is inexplicably missing. Application v",Android,Post-Adversary Device Access,"(Citation: kaspersky_fakecalls_0422),(Citation: Trend Micro Bouncing Golf 2019),(Citation: CheckPoint Agent Smith),(Citation: Lookout Dark Caracal Jan 2018),(Citation: Talos GPlayed),(Citation: Lookout-Monokle),(Citation: Zscaler TikTok Spyware),(Citation",Mobile
T1630.003,Disguise Root/Jailbreak Indicators,"An adversary could use knowledge of the techniques used by security software to evade detection.(Citation: Brodie)(Citation: Tan) For example, some mobile security products perform compromised device detection by searching for particular artifacts such as",attack-pattern--a91262d5-b9ff-463f-b8d2-12e4ea1eb3c9,https://attack.mitre.org/techniques/T1630/003,08 April 2022,20 March 2023,mobile-attack,1.1,Mobile security products can use attestation to detect compromised devices.,"Android,iOS",Post-Adversary Device Access,",",Mobile
T1631,Process Injection,Adversaries may inject code into processes in order to evade process-based defenses or even elevate privileges. Process injection is a method of executing arbitrary code in the address space of a separate live process. Running code in the context of anoth,attack-pattern--b7c0e45f-0206-4f75-96e7-fe7edad3aaff,https://attack.mitre.org/techniques/T1631,30 March 2022,20 March 2023,mobile-attack,1.1,Application vetting services could look for misuse of dynamic libraries.,"Android,iOS",Post-Adversary Device Access,",",Mobile
T1631.001,Ptrace System Calls,Adversaries may inject malicious code into processes via ptrace (process trace) system calls in order to evade process-based defenses as well as possibly elevate privileges. Ptrace system call injection is a method of executing arbitrary code in the addre,attack-pattern--1ff89c1b-7615-4fe8-b9cb-63aaf52e6dee,https://attack.mitre.org/techniques/T1631/001,30 March 2022,20 March 2023,mobile-attack,1.1,Application vetting services could look for misuse of dynamic libraries.,"Android,iOS",Post-Adversary Device Access,"(Citation: Google Security Zen),(Citation: Google Project Zero Insomnia),(Citation: Kaspersky Triada March 2016),(Citation: Google Triada June 2019),",Mobile
T1632,Subvert Trust Controls,Adversaries may undermine security controls that will either warn users of untrusted activity or prevent execution of untrusted applications. Operating systems and security products may contain mechanisms to identify programs or websites as possessing som,attack-pattern--79cb02f4-ac4e-4335-8b51-425c9573cce1,https://attack.mitre.org/techniques/T1632,30 March 2022,20 March 2023,mobile-attack,1.1,"On Android, the user can use the device settings menu to view trusted CA certificates and look for unexpected or unknown certificates. A mobile security product could similarly examine the trusted CA certificate store for anomalies. Users can use the devi","Android,iOS",Post-Adversary Device Access,",(Citation: Android-TrustedCA),(Citation: Symantec-iOSProfile2)",Mobile
T1632.001,Code Signing Policy Modification,"Adversaries may modify code signing policies to enable execution of applications signed with unofficial or unknown keys. Code signing provides a level of authenticity on an app from a developer, guaranteeing that the program has not been tampered with and",attack-pattern--fcb11f06-ce0e-490b-bcc1-04a1623579f0,https://attack.mitre.org/techniques/T1632/001,30 March 2022,16 March 2023,mobile-attack,1.1,"On Android, the user can use the device settings menu to view trusted CA certificates and look for unexpected or unknown certificates. A mobile security product could similarly examine the trusted CA certificate store for anomalies. Users can use the devi","Android,iOS",Post-Adversary Device Access,"(Citation: SecureList DVMap June 2017),(Citation: TrendMicro-XLoader-FakeSpy),(Citation: Bitdefender Mandrake),(Citation: trendmicro_tianyspy_0122),(Citation: Lookout Uyghur Campaign),(Citation: BlackBerry Bahamut),(Citation: paloalto_yispecter_1015),(Cit",Mobile
T1633,Virtualization/Sandbox Evasion,Adversaries may employ various means to detect and avoid virtualization and analysis environments. This may include changing behaviors after checking for the presence of artifacts indicative of a virtual machine environment (VME) or sandbox. If the advers,attack-pattern--27d18e87-8f32-4be1-b456-39b90454360f,https://attack.mitre.org/techniques/T1633,30 March 2022,20 March 2023,mobile-attack,1.1,"Application vetting services could look for applications attempting to get `android.os.SystemProperties` or `getprop` with the runtime `exec()` commands. This could indicate some level of sandbox evasion, as Google recommends against using system properti","Android,iOS",Post-Adversary Device Access,"(Citation: lookout_abstractemu_1021),",Mobile
T1633.001,System Checks,Adversaries may employ various system checks to detect and avoid virtualization and analysis environments. This may include changing behavior after checking for the presence of artifacts indicative of a virtual environment or sandbox. If the adversary det,attack-pattern--6ffad4be-bfe0-424f-abde-4d9a84a800ad,https://attack.mitre.org/techniques/T1633/001,30 March 2022,20 March 2023,mobile-attack,1.1,"Application vetting services could look for applications attempting to get `android.os.SystemProperties` or `getprop` with the runtime `exec()` commands. This could indicate some level of sandbox evasion, as Google recommends against using system properti","Android,iOS",Post-Adversary Device Access,"(Citation: Palo Alto HenBox),(Citation: securelist rotexy 2018),(Citation: Threat Fabric Cerberus),(Citation: WeLiveSecurity AdDisplayAshas),(Citation: WhiteOps TERRACOTTA),(Citation: SecurityIntelligence TrickMo),(Citation: Lookout-Dendroid),(Citation: c",Mobile
T1634,Credentials from Password Store,"Adversaries may search common password storage locations to obtain user credentials. Passwords can be stored in several places on a device, depending on the operating system or application holding the credentials. There are also specific applications that",attack-pattern--cc6e0637-76d2-4af3-a604-9d8d3ff8a6b3,https://attack.mitre.org/techniques/T1634,01 April 2022,08 September 2023,mobile-attack,1.1,"Mobile security products can potentially detect jailbroken devices. Application vetting services may be able to detect known privilege escalation exploits contained within applications, as well as searching application packages for strings that correlate ",iOS,Post-Adversary Device Access,",",Mobile
T1634.001,Keychain,"Adversaries may collect keychain data from an iOS device to acquire credentials. Keychains are the built-in way for iOS to keep track of users' passwords and credentials for many services and features such as Wi-Fi passwords, websites, secure notes, certi",attack-pattern--8605a0ec-b44a-4e98-a7fc-87d4bd3acb66,https://attack.mitre.org/techniques/T1634/001,01 April 2022,20 March 2023,mobile-attack,1.1,"Mobile security products can potentially detect jailbroken devices. Application vetting services may be able to detect known privilege escalation exploits contained within applications, as well as searching application packages for strings that correlate ",iOS,Post-Adversary Device Access,"(Citation: Google Project Zero Insomnia),",Mobile
T1635,Steal Application Access Token,"Adversaries can steal user application access tokens as a means of acquiring credentials to access remote systems and resources. This can occur through social engineering or URI hijacking and typically requires user action to grant access, such as through",attack-pattern--233fe2c0-cb41-4765-b454-e0087597fbce,https://attack.mitre.org/techniques/T1635,01 April 2022,20 March 2023,mobile-attack,1.1,"On Android, users may be presented with a popup to select the appropriate application to open a URI in. If the user sees an application they do not recognize, they can remove it. When vetting applications for potential security weaknesses, the vetting pro","Android,iOS",Post-Adversary Device Access,",(Citation: IETF-PKCE),(Citation: Android App Links),(Citation: Trend Micro iOS URL Hijacking),(Citation: iOS Universal Links)",Mobile
T1635.001,URI Hijacking,"Adversaries may register Uniform Resource Identifiers (URIs) to intercept sensitive data.   Applications regularly register URIs with the operating system to act as a response handler for various actions, such as logging into an app using an external acco",attack-pattern--789ef15a-34d9-4b32-a779-8cbbc9eb32f5,https://attack.mitre.org/techniques/T1635/001,01 April 2022,20 March 2023,mobile-attack,1.1,"On Android, users may be presented with a popup to select the appropriate application to open the URI in. If the user sees an application they do not recognize, they can remove it. When vetting applications for potential security weaknesses, the vetting p","Android,iOS",Post-Adversary Device Access,",(Citation: IETF-PKCE),(Citation: Android App Links),(Citation: Trend Micro iOS URL Hijacking),(Citation: iOS Universal Links)",Mobile
T1636,Protected User Data,"Adversaries may utilize standard operating system APIs to collect data from permission-backed data stores on a device, such as the calendar or contact list. These permissions need to be declared ahead of time. On Android, they must be included in the appl",attack-pattern--11c2c2b7-1fd4-408f-bc2e-fe772ef9df5e,https://attack.mitre.org/techniques/T1636,01 April 2022,20 March 2023,mobile-attack,1.1,"Users can view permissions granted to an application in device settings. Application vetting services typically flag permissions requested by an application, which can be reviewed by an administrator. Certain dangerous permissions, such as `RECEIVE_SMS`, ","Android,iOS",Post-Adversary Device Access,",",Mobile
T1636.001,Calendar Entries,"Adversaries may utilize standard operating system APIs to gather calendar entry data. On Android, this can be accomplished using the Calendar Content Provider. On iOS, this can be accomplished using the `EventKit` framework.      If the device has been ja",attack-pattern--a9fa0d30-a8ff-45bf-922e-7720da0b7922,https://attack.mitre.org/techniques/T1636/001,01 April 2022,16 March 2023,mobile-attack,1.1,"On both Android and iOS, the user can manage which applications have permission to access calendar information through the device settings screen, revoke the permission if necessary. Application vetting services could look for `android.permission.READ_CAL","Android,iOS",,"(Citation: Lookout-PegasusAndroid),(Citation: Lookout-StealthMango),(Citation: Lookout-Monokle),(Citation: lookout_hornbill_sunbird_0221),(Citation: CyberMerchants-FlexiSpy),(Citation: SWB Exodus March 2019),",Mobile
T1636.002,Call Log,"Adversaries may utilize standard operating system APIs to gather call log data. On Android, this can be accomplished using the Call Log Content Provider. iOS provides no standard API to access the call log.      If the device has been jailbroken or rooted",attack-pattern--1d1b1558-c833-482e-aabb-d07ef6eae63d,https://attack.mitre.org/techniques/T1636/002,01 April 2022,16 March 2023,mobile-attack,1.1,"On Android, the user can manage which applications have permission to access the call log through the device settings screen, revoking the permission if necessary. Application vetting services could look for `android.permission.READ_CALL_LOG` in an Androi","Android,iOS",Post-Adversary Device Access,"(Citation: Palo Alto HenBox),(Citation: TrendMicro Coronavirus Updates),(Citation: Kaspersky-WUC),(Citation: Lookout-Monokle),(Citation: lookout_abstractemu_1021),(Citation: Zscaler TikTok Spyware),(Citation: SecureList - ViceLeaker 2019),(Citation: cyble",Mobile
